,ID,Customer ID,Region,Store,Date,Week,Phone Type,Phone Model,Agreement,Tenure,Credit Category,Down payment,Per Month for phone,Plan For,Type,Plan Name,Line,per month for plan ,Price
1036,1037,###,North East,Store 17,2/3/2017,5,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,5,150,26.25
1037,1038,###,Midwest,Store 6,3/12/2017,11,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,4,120,72.92
1038,1039,###,North East,Store 1,1/10/2017,2,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
1039,1040,###,West,Store 8,3/5/2017,10,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
1040,1041,###,West,Store 4,2/10/2017,6,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
1041,1042,###,North East,Store 17,1/5/2017,1,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,4,120,30.96
1042,1043,###,West,Store 12,3/15/2017,11,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,4,120,11
1043,1044,###,North East,Store 9,1/24/2017,4,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,5,120,168.76
1044,1045,###,West,Store 16,1/21/2017,3,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,2,80,25
1045,1046,###,North East,Store 9,2/24/2017,8,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,1,50,31.25
1046,1047,###,South,Store 3,2/20/2017,8,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
1047,1048,###,North East,Store 9,2/16/2017,7,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,2,80,93.96
1048,1049,###,West,Store 20,3/20/2017,12,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,1,50,26.25
1049,1050,###,West,Store 16,3/23/2017,12,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,5,120,271.54
1050,1051,###,South,Store 7,3/16/2017,11,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,5,150,14.75
1051,1052,###,North East,Store 5,3/25/2017,12,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,1,60,26.25
1052,1053,###,South,Store 3,1/2/2017,1,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,1,50,122.09
1053,1054,###,South,Store 7,1/16/2017,3,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,1,60,170.84
1054,1055,###,West,Store 8,3/6/2017,10,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,1,60,26.25
1055,1056,###,South,Store 11,1/7/2017,1,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,1,60,170.8
1056,1057,###,Midwest,Store 14,2/28/2017,9,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,3,90,24
1057,1058,###,North East,Store 17,1/7/2017,1,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
1058,1059,###,South,Store 3,2/13/2017,7,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,3,90,93.96
1059,1060,###,West,Store 12,3/8/2017,10,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
1060,1061,###,Midwest,Store 18,2/3/2017,5,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,5,120,170.84
1061,1062,###,North East,Store 17,3/24/2017,12,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
1062,1063,###,North East,Store 5,1/19/2017,3,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,4,120,30.96
1063,1064,###,West,Store 16,1/20/2017,3,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,5,120,22.09
1064,1065,###,Midwest,Store 18,2/8/2017,6,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,1,60,271.54
1065,1066,###,Midwest,Store 6,1/19/2017,3,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
1066,1067,###,North East,Store 13,2/15/2017,7,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
1067,1068,###,North East,Store 17,3/21/2017,12,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,5,150,223.75
1068,1069,###,West,Store 8,1/5/2017,1,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,5,120,220.98
1069,1070,###,North East,Store 5,1/15/2017,3,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,1,50,32.09
1070,1071,###,West,Store 8,1/26/2017,4,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,1,50,275
1071,1072,###,West,Store 20,2/25/2017,8,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,2,80,30.96
1072,1073,###,West,Store 12,3/7/2017,10,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
1073,1074,###,North East,Store 1,2/12/2017,7,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
1074,1075,###,Midwest,Store 18,1/13/2017,2,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,2,80,220.98
1075,1076,###,North East,Store 13,3/13/2017,11,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
1076,1077,###,West,Store 16,2/11/2017,6,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
1077,1078,###,Midwest,Store 6,1/27/2017,4,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,1,60,220.98
1078,1079,###,Midwest,Store 10,1/2/2017,1,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
1079,1080,###,Midwest,Store 6,2/8/2017,6,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,2,80,206.42
1080,1081,###,South,Store 19,1/12/2017,2,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
1081,1082,###,West,Store 4,1/3/2017,1,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,1,50,168.76
1082,1083,###,North East,Store 13,1/25/2017,4,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,1,60,72.92
1083,1084,###,West,Store 20,2/11/2017,6,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,3,90,246.88
1084,1085,###,Midwest,Store 10,1/12/2017,2,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,4,120,93.96
1085,1086,###,West,Store 4,3/16/2017,11,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
1086,1087,###,Midwest,Store 2,3/2/2017,9,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,2,80,275
1087,1088,###,Midwest,Store 14,2/6/2017,6,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
1088,1089,###,North East,Store 5,1/7/2017,1,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
1089,1090,###,West,Store 8,2/22/2017,8,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,1,50,34.96
1090,1091,###,Midwest,Store 18,2/18/2017,7,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
1091,1092,###,North East,Store 13,1/10/2017,2,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Promo,Unlimited Freedom,5,120,223.75
1092,1093,###,North East,Store 5,1/8/2017,2,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,4,120,275
1093,1094,###,West,Store 12,2/18/2017,7,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,5,150,31.25
1094,1095,###,West,Store 12,2/14/2017,7,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,3,90,7
1095,1096,###,South,Store 15,3/28/2017,13,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
1096,1097,###,North East,Store 9,3/23/2017,12,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,1,60,30.96
1097,1098,###,North East,Store 13,3/9/2017,10,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
1098,1099,###,South,Store 15,3/24/2017,12,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
1099,1100,###,South,Store 11,1/27/2017,4,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,4,120,11
1100,1101,###,South,Store 15,1/12/2017,2,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,5,120,275
1101,1102,###,South,Store 7,3/9/2017,10,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,5,150,26.25
1102,1103,###,South,Store 19,2/9/2017,6,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,3,90,223.75
1103,1104,###,South,Store 19,1/13/2017,2,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
1104,1105,###,North East,Store 1,2/17/2017,7,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,5,150,271.54
1105,1106,###,Midwest,Store 6,1/25/2017,4,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
1106,1107,###,West,Store 12,3/15/2017,11,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,3,90,27.09
1107,1108,###,West,Store 4,3/5/2017,10,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
1108,1109,###,North East,Store 17,1/12/2017,2,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,2,80,271.54
1109,1110,###,Midwest,Store 2,2/4/2017,5,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,2,80,170.8
1110,1111,###,South,Store 19,2/3/2017,5,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,1,60,22.09
1111,1112,###,North East,Store 17,3/14/2017,11,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,2,80,31.25
1112,1113,###,Midwest,Store 6,1/10/2017,2,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
1113,1114,###,Midwest,Store 6,3/16/2017,11,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Promo,Unlimited Freedom,1,50,246.88
1114,1115,###,Midwest,Store 18,2/18/2017,7,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
1115,1116,###,South,Store 3,1/22/2017,4,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
1116,1117,###,Midwest,Store 18,3/12/2017,11,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
1117,1118,###,West,Store 8,1/10/2017,2,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Promo,Unlimited Freedom,5,120,223.75
1118,1119,###,South,Store 11,1/23/2017,4,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,2,80,170.8
1119,1120,###,West,Store 20,2/5/2017,6,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
1120,1121,###,Midwest,Store 18,3/28/2017,13,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,1,60,243.75
1121,1122,###,South,Store 15,1/27/2017,4,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,2,80,170.8
1122,1123,###,North East,Store 1,3/1/2017,9,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,5,120,220.98
1123,1124,###,Midwest,Store 10,2/12/2017,7,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
1124,1125,###,North East,Store 1,1/22/2017,4,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
1125,1126,###,West,Store 4,3/22/2017,12,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,1,60,14.75
1126,1127,###,South,Store 7,2/7/2017,6,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,5,120,30.96
1127,1128,###,Midwest,Store 14,2/25/2017,8,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
1128,1129,###,West,Store 12,2/5/2017,6,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,3,90,26.25
1129,1130,###,Midwest,Store 18,1/15/2017,3,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,3,90,30.96
1130,1131,###,North East,Store 9,3/9/2017,10,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,1,60,223.75
1131,1132,###,North East,Store 13,3/20/2017,12,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,1,60,168.76
1132,1133,###,South,Store 7,2/1/2017,5,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
1133,1134,###,South,Store 3,3/1/2017,9,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,1,60,72.92
1134,1135,###,West,Store 20,3/26/2017,13,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,1,60,32.09
1135,1136,###,Midwest,Store 2,3/26/2017,13,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,1,50,32.09
1136,1137,###,South,Store 3,3/7/2017,10,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
1137,1138,###,North East,Store 1,2/5/2017,6,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,1,50,170.84
1138,1139,###,Midwest,Store 18,1/12/2017,2,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,2,80,223.75
1139,1140,###,West,Store 4,1/10/2017,2,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,5,150,122.09
1140,1141,###,South,Store 11,2/20/2017,8,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,1,50,7
1141,1142,###,West,Store 4,3/3/2017,9,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
1142,1143,###,Midwest,Store 6,3/7/2017,10,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,5,150,93.96
1143,1144,###,Midwest,Store 6,2/14/2017,7,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
1144,1145,###,North East,Store 9,3/10/2017,10,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,1,50,14.75
1145,1146,###,South,Store 15,2/11/2017,6,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
1146,1147,###,South,Store 19,3/17/2017,11,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,5,150,243.75
1147,1148,###,North East,Store 1,1/14/2017,2,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,5,120,26.25
1148,1149,###,West,Store 4,3/22/2017,12,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,3,90,31.25
1149,1150,###,South,Store 11,1/2/2017,1,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,1,60,93.96
1150,1151,###,West,Store 4,3/4/2017,9,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,3,90,271.54
1151,1152,###,Midwest,Store 14,3/9/2017,10,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,2,80,206.42
1152,1153,###,South,Store 11,2/27/2017,9,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,5,150,93.96
1153,1154,###,North East,Store 5,2/15/2017,7,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,5,120,11
1154,1155,###,North East,Store 13,3/27/2017,13,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,1,50,7
1155,1156,###,South,Store 11,1/22/2017,4,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,3,90,24
1156,1157,###,South,Store 11,2/16/2017,7,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,3,90,32.09
1157,1158,###,North East,Store 9,2/26/2017,9,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,3,90,35.42
1158,1159,###,North East,Store 13,2/3/2017,5,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
1159,1160,###,South,Store 11,2/26/2017,9,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,3,90,223.75
1160,1161,###,West,Store 16,3/22/2017,12,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,2,80,220.98
1161,1162,###,Midwest,Store 14,3/9/2017,10,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,5,120,206.42
1162,1163,###,North East,Store 9,3/20/2017,12,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,5,150,122.09
1163,1164,###,West,Store 12,3/7/2017,10,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,1,60,223.75
1164,1165,###,South,Store 7,3/3/2017,9,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
1165,1166,###,West,Store 12,1/1/2017,1,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,4,120,30.96
1166,1167,###,South,Store 11,3/24/2017,12,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
1167,1168,###,North East,Store 13,3/11/2017,10,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,5,150,275
1168,1169,###,North East,Store 5,1/27/2017,4,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,1,60,275
1169,1170,###,South,Store 19,1/4/2017,1,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,2,80,246.88
1170,1171,###,Midwest,Store 18,1/13/2017,2,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
1171,1172,###,Midwest,Store 10,2/20/2017,8,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
1172,1173,###,Midwest,Store 6,2/3/2017,5,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,4,120,26.25
1173,1174,###,West,Store 16,1/17/2017,3,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,3,90,168.76
1174,1175,###,South,Store 11,3/12/2017,11,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,1,50,220.98
1175,1176,###,West,Store 16,3/6/2017,10,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,2,80,168.76
1176,1177,###,North East,Store 1,2/20/2017,8,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,1,50,26.25
1177,1178,###,South,Store 19,2/11/2017,6,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
1178,1179,###,Midwest,Store 14,3/13/2017,11,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,1,60,220.98
1179,1180,###,South,Store 19,1/6/2017,1,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,5,120,206.42
1180,1181,###,West,Store 4,2/15/2017,7,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,1,60,122.09
1181,1182,###,West,Store 4,1/25/2017,4,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,4,120,122.09
1182,1183,###,South,Store 3,1/21/2017,3,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,4,120,30.96
